ENTREZID	SYMBOL
100507634	LOC100507634
284309	ZNF776
84299	MIEN1
84826	SFT2D3
9529	BAG5
284353	NKPD1
54960	GEMIN8
89884	LHX4
1727	CYB5R3
79841	AGBL2
84260	TCHP
100190939	TPT1-AS1
84851	TRIM52
54958	TMEM160
29929	ALG6
8665	EIF3F
339327	ZNF546
51388	NIP7
55224	ETNK2
55582	KIF27
7994	KAT6A
51531	TRMO
57461	ISY1
3075	CFH
1441	CSF3R
338799	LINC01089
9898	UBAP2L
6385	SDC4
2091	FBL
253980	KCTD13
64105	CENPK
79607	FAM118B
51710	ZNF44
339559	ZFP69
150381	PRR34-AS1
7091	TLE4
23209	MLC1
641977	SEPTIN7P2
284370	ZNF615
55435	AP1AR
9026	HIP1R
102724708	ARFGEF1-DT
254048	UBN2
641518	LEF1-AS1
8408	ULK1
977	CD151
8835	SOCS2
11057	ABHD2
9489	PGS1
388695	LYSMD1
8603	FAM193A
10178	TENM1
2241	FER
25873	RPL36
51808	PHAX
7286	TUFT1
728130	NUTM2D
529	ATP6V1E1
10059	DNM1L
26099	SZRD1
131601	TPRA1
55922	NKRF
101752399	STAG3L5P-PVRIG2P-PILRB
131616	TMEM42
3306	HSPA2
3959	LGALS3BP
64224	HERPUD2
65094	JMJD4
55298	RNF121
7301	TYRO3
23647	ARFIP2
581	BAX
22876	INPP5F
647121	EMBP1
84335	AKT1S1
134266	GRPEL2
84448	ABLIM2
642	BLMH
221491	SMIM29
440456	PLEKHM1P1
6533	SLC6A6
51061	TXNDC11
28518	TRDV1
10381	TUBB3
100505687	LINC00888
124790	HEXIM2
118813	ZFYVE27
23001	WDFY3
728658	RPL13AP5
84874	ZNF514
7559	ZNF12
834	CASP1
10650	PRELID3A
55659	ZNF416
79730	NSUN7
8676	STX11
7171	TPM4
29803	REPIN1
55502	HES6
8807	IL18RAP
146225	CMTM2
64780	MICAL1
102724436	NA
8651	SOCS1
94158	CDRT15P1
84816	RTN4IP1
9884	LRRC37A
230	ALDOC
347862	GATD1
151393	RMDN2
51520	LARS1
84318	CCDC77
5894	RAF1
57614	RELCH
64359	NXN
79591	ARMH3
64940	STAG3L4
5817	PVR
5715	PSMD9
3717	JAK2
255043	TMEM86B
84864	RIOX2
8440	NCK2
2125	EVPL
79839	CCDC102B
9112	MTA1
171558	PTCRA
11231	SEC63
92092	ZC3HAV1L
27236	ARFIP1
26272	FBXO4
6813	STXBP2
93643	TJAP1
55930	MYO5C
132241	RPL32P3
124411	KRBOX5
203238	CCDC171
1198	CLK3
29081	METTL5
55054	ATG16L1
55030	FBXO34
4694	NDUFA1
11337	GABARAP
79068	FTO
55170	PRMT6
3735	KARS1
104502416	FOXP1-AS1
26136	TES
3292	HSD17B1
1327	COX4I1
85369	STRIP1
730051	ZNF814
91179	SCARF2
401320	GARS1-DT
56259	CTNNBL1
10297	APC2
22846	VASH1
4215	MAP3K3
4048	LTA4H
51073	MRPL4
114814	GNRHR2
79858	NEK11
1806	DPYD
541473	LOC541473
3301	DNAJA1
54495	TMX3
10020	GNE
7178	TPT1
2671	GFER
127544	RNF19B
2706	GJB2
54542	RC3H2
11338	U2AF2
4552	MTRR
285381	DPH3
9557	CHD1L
285908	LINC00174
8110	DPF3
80351	TNKS2
2786	GNG4
375743	PTAR1
170394	PWWP2B
92595	ZNF764
8226	PUDP
6230	RPS25
23107	MRPS27
1352	COX10
84303	CHCHD6
3965	LGALS9
79023	NUP37
6202	RPS8
100128927	ZBTB42
114908	TMEM123
55614	KIF16B
27345	KCNMB4
7862	BRPF1
100270804	LINC00653
2841	GPR18
91522	COL23A1
10142	AKAP9
6398	SECTM1
10409	BASP1
130	ADH6
84232	MAF1
53342	IL17D
87178	PNPT1
283932	FBXL19-AS1
79634	SCRN3
3614	IMPDH1
619208	FAM229B
55656	INTS8
2153	F5
47	ACLY
6296	ACSM3
84336	TMEM101
4232	MEST
8553	BHLHE40
170961	ANKRD24
5019	OXCT1
28987	NOB1
55858	TMEM165
1063	CENPF
150946	GAREM2
140807	KRT72
3738	KCNA3
22887	FOXJ3
101927018	LOC101927018
58473	PLEKHB1
100996447	MLF1-DT
84071	ARMC2
54984	PINX1
634	CEACAM1
9039	UBA3
100505812	CARD8-AS1
4087	SMAD2
1632	ECI1
51144	HSD17B12
28638	TRBC2
90024	FLJ20021
64282	TENT4B
5151	PDE8A
23013	SPEN
254263	CNIH2
7390	UROS
1820	ARID3A
84440	RAB11FIP4
51524	TMEM138
149840	SHLD1
127396	ZNF684
327	APEH
8409	UXT
578	BAK1
3958	LGALS3
8701	DNAH11
388753	COA6
286256	LCN12
254427	PROSER2
6165	RPL35A
113444	SMIM12
27436	EML4
54780	NSMCE4A
28978	TMEM14A
162972	ZNF550
79706	PRKRIP1
10026	PIGK
84960	CCDC183
102723750	LOC102723750
2799	GNS
58489	ABHD17C
51333	ZNF771
10737	RFPL3S
54879	ST7L
57117	INTS12
1938	EEF2
64755	RUSF1
1184	CLCN5
55954	ZMAT5
23235	SIK2
3159	HMGA1
10390	CEPT1
84449	ZNF333
400713	ZNF880
10811	NOXA1
116443	GRIN3A
375757	SWI5
594838	SNORD100
2182	ACSL4
11275	KLHL2
51706	CYB5R1
494513	PJVK
103352539	LINC01410
1059	CENPB
7770	ZNF227
9746	CLSTN3
27127	SMC1B
22828	SCAF8
81558	FAM117A
51102	MECR
55608	ANKRD10
11334	TUSC2
56985	ADPRM
729582	DIRC3
51661	FKBP7
100506007	RTCA-AS1
5636	PRPSAP2
3823	KLRC3
8702	B4GALT4
4600	MX2
3248	HPGD
2217	FCGRT
84272	YIPF4
256471	MFSD8
3257	HPS1
6535	SLC6A8
160140	C11orf65
79818	ZNF552
57695	USP37
220004	PPP1R32
1615	DARS1
79906	MORN1
11146	GLMN
85015	USP45
5445	PON2
11067	DEPP1
84733	CBX2
2908	NR3C1
92521	SPECC1
84300	UQCC2
4214	MAP3K1
152006	RNF38
51629	SLC25A39
55628	ZNF407
3459	IFNGR1
64802	NMNAT1
8732	RNGTT
5140	PDE3B
55509	BATF3
51575	ESF1
9904	RBM19
6205	RPS11
9252	RPS6KA5
9847	C2CD5
1476	CSTB
8664	EIF3D
54797	MED18
51005	AMDHD2
4131	MAP1B
2068	ERCC2
402483	LINC01000
8078	USP5
389203	SMIM20
116966	WDR17
23220	DTX4
950	SCARB2
55789	DEPDC1B
92104	TTC30A
4947	OAZ2
51535	PPHLN1
219972	MPEG1
2245	FGD1
6117	RPA1
3746	KCNC1
55222	LRRC20
114034	TOE1
23478	SEC11A
9270	ITGB1BP1
6925	TCF4
6399	TRAPPC2
23451	SF3B1
10063	COX17
6168	RPL37A
23137	SMC5
83940	TATDN1
51451	LCMT1
92255	LMBRD2
6605	SMARCE1
146330	FBXL16
9120	SLC16A6
355	FAS
112611	RWDD2A
6461	SHB
2570	GABRR2
54971	BANP
63901	FAM111A
11010	GLIPR1
112936	VPS26B
94163	SNORD38B
728568	C12orf73
3339	HSPG2
23036	ZNF292
49855	SCAPER
56413	LTB4R2
8452	CUL3
8843	HCAR3
5430	POLR2A
125919	ZNF543
22977	AKR7A3
102724200	LOC102724200
55006	TRMT61B
5734	PTGER4
146850	PIK3R6
284402	SCGB2B2
3692	EIF6
490	ATP2B1
5018	OXA1L
552	AVPR1A
159	ADSS2
10458	BAIAP2
9044	BTAF1
84632	AFAP1L2
28755	TRAC
51440	HPCAL4
55783	CMTR2
9381	OTOF
57587	CFAP97
57530	CGN
152789	JAKMIP1
7840	ALMS1
2909	ARHGAP35
105369669	LOC105369669
84162	KIAA1109
51599	LSR
7678	ZNF124
10775	POP4
11279	KLF8
57580	PREX1
85462	FHDC1
11143	KAT7
84206	MEX3B
940	CD28
26160	IFT172
79651	RHBDF2
4640	MYO1A
85406	DNAJC14
729177	NBAT1
6232	RPS27
155382	VPS37D
1653	DDX1
160	AP2A1
6235	RPS29
25911	DPCD
51227	PIGP
57724	EPG5
8260	NAA10
4901	NRL
8898	MTMR2
90550	MCU
284649	SMG7-AS1
55071	C9orf40
10589	DRAP1
3993	LLGL2
5218	CDK14
22835	ZFP30
10899	JTB
283991	UBALD2
27335	EIF3K
6122	RPL3
64651	CSRNP1
23078	VWA8
7732	RNF112
138199	CARNMT1
252884	ZNF396
283314	C1RL-AS1
138241	C9orf85
148327	CREB3L4
90529	STPG1
339883	APRG1
5229	PGGT1B
162967	ZNF320
100505741	SPATA1
3619	INCENP
113189	CHST14
23625	FAM89B
4502	MT2A
51280	GOLM1
4616	GADD45B
3340	NDST1
84661	DPY30
58493	INIP
57531	HACE1
171546	SPTSSA
54108	CHRAC1
101410533	YTHDF3-DT
10333	TLR6
10717	AP4B1
5211	PFKL
59352	LGR6
23131	GPATCH8
29902	FAM216A
51720	UIMC1
57470	LRRC47
53827	FXYD5
57647	DHX37
440345	NPIPB4
4089	SMAD4
64595	TTTY15
25897	RNF19A
137886	UBXN2B
375449	MAST4
23287	AGTPBP1
11325	DDX42
11144	DMC1
58508	KMT2C
102723665	LOC102723665
9108	MTMR7
27257	LSM1
10436	EMG1
115196	ZNF554
54841	BIVM
340348	TSPAN33
83743	GRWD1
5867	RAB4A
170384	FUT11
10890	RAB10
10629	TAF6L
523	ATP6V1A
121457	IKBIP
9230	RAB11B
79086	SMIM7
9925	ZBTB5
7168	TPM1
10260	DENND4A
23761	PISD
105374567	LOC105374567
125228	FAM210A
5893	RAD52
55653	BCAS4
338755	OR2AG2
81554	RCC1L
55251	PCMTD2
10152	ABI2
100131193	CCDC183-AS1
6208	RPS14
2887	GRB10
160364	CLEC12A
6795	AURKC
9308	CD83
9488	PIGB
84804	MFSD9
79000	AUNIP
79073	TMEM109
5775	PTPN4
26507	CNNM1
9815	GIT2
149473	CCDC24
83606	GUCD1
344405	PRORSD1P
9948	WDR1
140564	APOBEC3D
50856	CLEC4A
3938	LCT
5859	QARS1
100132116	ACTA2-AS1
65988	ZNF747
2972	BRF1
439949	PRKCQ-AS1
55661	DDX27
80231	TASL
5800	PTPRO
137695	TMEM68
203259	FAM219A
3192	HNRNPU
90649	ZNF486
26354	GNL3
654817	NCF1C
9553	MRPL33
51393	TRPV2
79616	CCNJL
65999	LRRC61
51088	KLHL5
79729	SH3D21
8550	MAPKAPK5
124535	HSF5
167227	DCP2
10101	NUBP2
63941	NECAB3
4204	MECP2
6206	RPS12
22934	RPIA
389538	CCZ1P-OR7E38P
4832	NME3
83983	TSSK6
516	ATP5MC1
7782	SLC30A4
8678	BECN1
57105	CYSLTR2
79586	CHPF
85495	RPPH1
26007	TKFC
27235	COQ2
64965	MRPS9
64320	RNF25
6137	RPL13
5378	PMS1
5784	PTPN14
9175	MAP3K13
8028	MLLT10
64844	MARCHF7
6193	RPS5
221322	TBC1D32
55705	IPO9
166	TLE5
9360	PPIG
9910	RABGAP1L
4850	CNOT4
10533	ATG7
474343	SPIN2B
27074	LAMP3
219736	STOX1
63931	MRPS14
9145	SYNGR1
84133	ZNRF3
2067	ERCC1
10166	SLC25A15
55623	THUMPD1
58472	SQOR
101928150	LINC02648
100652772	NNT-AS1
51087	YBX2
283871	PGP
445	ASS1
9448	MAP4K4
100775107	RBM5-AS1
11285	B4GALT7
57224	NHSL1
57120	GOPC
9897	WASHC5
3679	ITGA7
412	STS
6468	FBXW4
374899	ZNF829
100132406	NBPF10
10575	CCT4
3704	ITPA
23333	DPY19L1
8694	DGAT1
83855	KLF16
55339	WDR33
4916	NTRK3
7637	ZNF84
5331	PLCB3
284739	C20orf204
253959	RALGAPA1
80823	BHLHB9
22826	DNAJC8
330	BIRC3
91833	WDR20
646450	ARIH2OS
143888	POGLUT3
53826	FXYD6
84795	PYROXD2
10524	KAT5
83714	NRIP2
128854	TSPY26P
8531	YBX3
11001	SLC27A2
6876	TAGLN
56970	ATXN7L3
440482	ANKRD20A5P
101410538	MMP24OS
84321	THOC3
115560	ZNF501
162968	ZNF497
54532	USP53
1577	CYP3A5
29904	EEF2K
55621	TRMT1
10198	MPHOSPH9
10134	BCAP31
22845	DOLK
3996	LLGL1
64925	CCDC71
122416	ANKRD9
6715	SRD5A1
5431	POLR2B
5532	PPP3CB
390598	SKOR1
6834	SURF1
7408	VASP
100127967	KRT73-AS1
100507577	NA
79794	SPRING1
60682	SMAP1
101929519	NA
11154	AP4S1
54534	MRPL50
220441	RNF152
4927	NUP88
100506730	LOC100506730
909	CD1A
146212	KCTD19
257358	LINC01366
976	ADGRE5
942	CD86
23450	SF3B3
23405	DICER1
105377206	NA
55844	PPP2R2D
79710	MORC4
146540	ZNF785
818	CAMK2G
8751	ADAM15
687	KLF9
4820	NKTR
60489	APOBEC3G
10581	IFITM2
652968	CASTOR1
7507	XPA
84842	HPDL
197342	EME2
867	CBL
113177	IZUMO4
835	CASP2
692073	SNORA16A
168507	PKD1L1
6720	SREBF1
105379282	NA
23101	MCF2L2
10987	COPS5
79741	CCDC7
8574	AKR7A2
55249	YY1AP1
9562	MINPP1
100131187	TSTD1
7813	EVI5
10808	HSPH1
84313	VPS25
9755	TBKBP1
55201	MAP1S
4641	MYO1C
550112	UBA6-DT
57600	FNIP2
26091	HERC4
286102	TMED10P1
51054	PLEKHA8P1
3856	KRT8
51170	HSD17B11
26578	OSTF1
10043	TOM1
8288	EPX
27440	HDHD5
100129195	ZSCAN16-AS1
53335	BCL11A
5194	PEX13
11062	DUS4L
6573	SLC19A1
5768	QSOX1
10326	SIRPB1
114932	MRFAP1L1
6693	SPN
25960	ADGRA2
84311	MRPL45
116832	RPL39L
5080	PAX6
90522	YIF1B
2907	GRINA
376497	SLC27A1
64778	FNDC3B
84081	NSRP1
254128	NIFK-AS1
22856	CHSY1
27243	CHMP2A
219771	CCNY
9028	RHBDL1
53635	PTOV1
26061	HACL1
25862	USP49
10518	CIB2
7528	YY1
60625	DHX35
84310	C7orf50
9686	VGLL4
55009	FAM174C
1728	NQO1
54997	TESC
101927156	LINC01934
84954	MPND
51397	COMMD10
57683	ZDBF2
23219	FBXO28
407	ARR3
221476	PI16
4891	SLC11A2
169200	TMEM64
8270	LAGE3
6097	RORC
23378	RRP8
644353	ZCCHC18
131118	DNAJC19
5251	PHEX
132321	C4orf33
9778	KIAA0232
27175	TUBG2
118738	ZNF488
84319	CMSS1
151613	TTC14
23177	CEP68
283596	SNHG10
100049716	NINJ2-AS1
8301	PICALM
1362	CPD
5202	PFDN2
79888	LPCAT1
91012	CERS5
10069	RWDD2B
4682	NUBP1
56255	TMX4
51351	ZNF117
441089	CRSP8P
60437	CDH26
9148	NEURL1
6160	RPL31
399815	C10orf88B
4026	LPP
101929206	NA
9731	CEP104
6940	ZNF354A
400410	ST20
540	ATP7B
728489	DNLZ
6584	SLC22A5
143187	VTI1A
10765	KDM5B
285512	FAM13A-AS1
23446	SLC44A1
84791	LINC00467
6156	RPL30
80045	GPR157
10411	RAPGEF3
23636	NUP62
54859	ELP6
1025	CDK9
23640	HSPBP1
3875	KRT18
79680	RTL10
390916	NUDT19
134218	DNAJC21
83699	SH3BGRL2
100129387	GABPB1-AS1
4595	MUTYH
26205	GMEB2
10800	CYSLTR1
22921	MSRB2
9931	HELZ
6233	RPS27A
79635	CCDC121
140901	STK35
100132111	C2CD4D-AS1
8518	ELP1
84629	TNRC18
478	ATP1A3
84775	ZNF607
115727	RASGRP4
83478	ARHGAP24
10328	EMC8
4519	CYTB
100996324	LINC01882
374659	HDDC3
5465	PPARA
6746	SSR2
23020	SNRNP200
5210	PFKFB4
60677	CELF6
340390	WDR97
65980	BRD9
200558	APLF
147525	LINC00526
503542	SPRN
23360	FNBP4
51733	UPB1
123904	NRN1L
8805	TRIM24
64776	C11orf1
80227	PAAF1
100506248	PTMAP9
3836	KPNA1
105369195	NA
100505767	SPDYE18
79728	PALB2
347746	PWARSN
387119	CEP85L
11333	PDAP1
84334	COA8
84542	SANBR
51534	VTA1
728642	CDK11A
8453	CUL2
6164	RPL34
51523	CXXC5
8884	SLC5A6
10456	HAX1
4642	MYO1D
3376	IARS1
54496	PRMT7
6328	SCN3A
10539	GLRX3
9918	NCAPD2
140739	UBE2F
54969	HPF1
2039	DMTN
163255	ZNF540
131474	CHCHD4
220323	OAF
57447	NDRG2
54494	C11orf71
23456	ABCB10
1503	CTPS1
427	ASAH1
101929767	LOC101929767
1207	CLNS1A
6103	RPGR
59343	SENP2
56623	INPP5E
55737	VPS35
64949	MRPS26
4644	MYO5A
101927003	PKIA-AS1
285590	SH3PXD2B
1659	DHX8
100125288	ZGLP1
7772	ZNF229
9349	RPL23
955	ENTPD6
10057	ABCC5
8416	ANXA9
11076	TPPP
873	CBR1
6895	TARBP2
59269	HIVEP3
100506302	LOC100506302
9878	TOX4
340485	ACER2
100129917	LOC100129917
129642	MBOAT2
9087	TMSB4Y
5707	PSMD1
100131539	ZNF705EP
1939	EIF2D
10827	FAM114A2
7798	LUZP1
256643	BCLAF3
51222	ZNF219
6804	STX1A
101928403	EIF2AK3-DT
56951	C5orf15
23102	TBC1D2B
285268	ZNF621
4147	MATN2
127687	C1orf122
57511	COG6
54606	DDX56
54828	BCAS3
100874235	CACNA1C-AS2
79089	TMUB2
5828	PEX2
6234	RPS28
2931	GSK3A
6253	RTN2
284677	SNHG28
63929	XPNPEP3
10927	SPIN1
4172	MCM3
54862	CC2D1A
80262	PHAF1
2817	GPC1
84083	ZRANB3
55269	PSPC1
3280	HES1
6036	RNASE2
5585	PKN1
645212	EIF3J-DT
6775	STAT4
130557	ZNF513
57713	SFMBT2
4086	SMAD1
959	CD40LG
84524	ZC3H8
7205	TRIP6
1457	CSNK2A1
64327	LMBR1
51701	NLK
6118	RPA2
10845	CLPX
8814	CDKL1
729956	SHISA7
440073	IQSEC3
404281	YY2
27306	HPGDS
23363	OBSL1
145483	FAM161B
494143	CHAC2
7515	XRCC1
317	APAF1
920	CD4
23223	RRP12
10051	SMC4
1307	COL16A1
11219	TREX2
25799	ZNF324
23218	NBEAL2
84971	ATG4D
1489	CTF1
92667	MGME1
55325	UFSP2
2054	STX2
5780	PTPN9
100288198	HMGN3-AS1
81502	HM13
57532	NUFIP2
27232	GNMT
4664	NAB1
151194	METTL21A
10092	ARPC5
29994	BAZ2B
283683	LOC283683
112495	GTF3C6
25888	ZNF473
143279	HECTD2
8642	DCHS1
27183	VPS4A
9960	USP3
55713	ZNF334
140710	SOGA1
26959	HBP1
4780	NFE2L2
339005	WHAMMP3
5862	RAB2A
10865	ARID5A
9649	RALGPS1
64288	ZSCAN31
101752400	CAPN10-DT
56674	TMEM9B
2023	ENO1
7764	ZNF217
8731	RNMT
51593	SRRT
64135	IFIH1
374407	DNAJB13
57542	KLHL42
158248	TTC16
1760	DMPK
285025	CCDC141
10597	TRAPPC2B
221786	FAM200A
6996	TDG
2661	GDF9
5594	MAPK1
101060226	NBPF19
171586	ABHD3
56965	PARP6
7077	TIMP2
5469	MED1
10494	STK25
140825	NEURL2
11240	PADI2
100131827	ZNF717
6001	RGS10
124491	TMEM170A
285636	C5orf51
10658	CELF1
56339	METTL3
7174	TPP2
26834	RNU4-2
23172	ABRAXAS2
5905	RANGAP1
84284	NTPCR
22929	SEPHS1
51106	TFB1M
8986	RPS6KA4
847	CAT
11230	PRAF2
23283	CSTF2T
100506649	PXN-AS1
84186	ZCCHC7
1312	COMT
57171	DOLPP1
51191	HERC5
10607	TBL3
51290	ERGIC2
90007	MIDN
100093631	GTF2IP4
8321	FZD1
83759	RBM4B
165631	PARP15
9832	JAKMIP2
100505696	SH3BP5-AS1
9681	DEPDC5
54908	SPDL1
113251	LARP4
358	AQP1
84707	BEX2
7391	USF1
79368	FCRL2
752014	CEMP1
23514	SPIDR
53340	SPA17
100216545	KMT2E-AS1
79944	L2HGDH
657	BMPR1A
257144	GCSAM
1676	DFFA
23556	PIGN
55061	SUSD4
151963	MB21D2
7078	TIMP3
574432	IBA57-DT
58485	TRAPPC1
57464	STRIP2
222223	ELAPOR2
196527	ANO6
11234	HPS5
160335	TMTC2
101927288	MANEA-DT
150368	PHETA2
100506548	NA
148022	TICAM1
103611081	NA
23468	CBX5
140680	C20orf96
348094	ANKDD1A
23306	NEMP1
54861	SNRK
2131	EXT1
79723	SUV39H2
23300	ATMIN
3338	DNAJC4
1690	COCH
81027	TUBB1
23371	TNS2
118812	MORN4
389114	ZNF662
100128071	FAM229A
96610	BMS1P20
50937	CDON
444	ASPH
51542	VPS54
646023	ADORA2A-AS1
51130	ASB3
6553	SLC9A5
51322	WAC
55904	KMT2E
54512	EXOSC4
30833	NT5C
113457	TUBA3D
23677	SH3BP4
10312	TCIRG1
402055	SRRD
79989	TTC26
93550	ZFAND4
5498	PPOX
3628	INPP1
23339	VPS39
54981	NMRK1
9095	TBX19
390212	GPR152
201514	ZNF584
5595	MAPK3
102	ADAM10
51154	MRTO4
101927957	LINC01572
9015	TAF1A
2200	FBN1
81543	LRRC3
9958	USP15
26090	ABHD12
56654	NPDC1
9732	DOCK4
1808	DPYSL2
59286	UBL5
92856	IMP4
1152	CKB
196968	DNM1P46
64087	MCCC2
56949	XAB2
2630	GBAP1
331	XIAP
51538	ZCCHC17
9329	GTF3C4
148268	ZNF570
4191	MDH2
389524	GTF2IRD2B
27247	NFU1
25864	ABHD14A
115752	DIS3L
3489	IGFBP6
57211	ADGRG6
2181	ACSL3
130888	FBXO36
23568	ARL2BP
57761	TRIB3
27107	ZBTB11
22909	FAN1
442590	SPDYE5
23347	SMCHD1
10473	HMGN4
25822	DNAJB5
101926963	PRKAR1B-AS1
1521	CTSW
54840	APTX
283970	PDXDC2P-NPIPB14P
51128	SAR1B
100132074	FOXO6
94107	TMEM203
84132	USP42
112950	MED8
80315	CPEB4
203	AK1
201255	LRRC45
7867	MAPKAPK3
9798	IST1
64748	PLPPR2
54949	SDHAF2
144811	LACC1
10804	GJB6
101928548	NA
23505	TMEM131
104564224	LUNAR1
65243	ZFP69B
8505	PARG
64083	GOLPH3
159195	USP54
84436	ZNF528
8019	BRD3
384	ARG2
8334	H2AC6
23649	POLA2
57590	WDFY1
8459	TPST2
100272147	CMC4
3991	LIPE
26100	WIPI2
55671	PPP4R3A
90957	DHX57
7153	TOP2A
728323	LINC01881
163702	IFNLR1
55276	PGM2
55227	LRRC1
26297	SERGEF
101929512	LOC101929512
6642	SNX1
10942	PRSS21
55361	PI4K2A
4311	MME
50	ACO2
57035	RSRP1
79152	FA2H
119369	NUDT9P1
101928736	MIR762HG
64975	MRPL41
56683	CFAP298
57102	C12orf4
51192	CKLF
79847	MFSD13A
79145	CHCHD7
8724	SNX3
6567	SLC16A2
65260	COA7
728769	SCAMP1-AS1
1877	E4F1
9342	SNAP29
9141	PDCD5
11129	CLASRP
729218	LOC729218
6141	RPL18
55503	TRPV6
84131	CEP78
6132	RPL8
7190	HSP90B2P
101929698	LOC101929698
100288123	LOC100288123
678655	CD27-AS1
493	ATP2B4
661	POLR3D
22978	NT5C2
1140	CHRNB1
285600	KIAA0825
90441	ZNF622
619565	SNORA52
9136	RRP9
3609	ILF3
5128	CDK17
112939	NACC1
79667	KLF3-AS1
11266	DUSP12
55129	ANO10
158787	RIBC1
644068	RPS14P3
23517	MTREX
22868	FASTKD2
57146	LDAF1
348926	FAM86EP
23521	RPL13A
338817	LINC01252
157695	TDRP
105372476	ZNF460-AS1
10465	PPIH
5986	RFNG
11182	SLC2A6
83985	SPNS1
11164	NUDT5
10396	ATP8A1
81627	TRMT1L
9110	MTMR4
28685	TRAV8-1
171024	SYNPO2
6653	SORL1
55578	SUPT20H
79582	SPAG16
5929	RBBP5
51433	ANAPC5
339803	LOC339803
283927	NUDT7
282974	STK32C
29855	UBN1
1948	EFNB2
80174	DBF4B
56916	SMARCAD1
1794	DOCK2
401474	SAMD12
55906	ZC4H2
915	CD3D
132001	TAMM41
1119	CHKA
338442	HCAR2
79918	SETD6
9873	FCHSD2
682	BSG
102659353	THRIL
123016	TTC8
9753	ZSCAN12
5347	PLK1
389813	AJM1
26039	SS18L1
4092	SMAD7
50809	HP1BP3
83854	ANGPTL6
79895	ATP8B4
833	CARS1
9170	LPAR2
10998	SLC27A5
133383	SETD9
7376	NR1H2
114822	RHPN1
54680	ZNHIT6
2801	GOLGA2
51645	PPIL1
7832	BTG2
55324	ABCF3
100190986	LOC100190986
147727	ILF3-DT
93979	CPA5
58492	ZNF77
26005	C2CD3
55304	SPTLC3
57178	ZMIZ1
143098	MPP7
3767	KCNJ11
4900	NRGN
692213	SNORD110
130872	AHSA2P
100131801	PET100
54897	CASZ1
157697	ERICH1
390790	ARL5C
64577	ALDH8A1
6814	STXBP3
1650	DDOST
5865	RAB3B
115939	TSR3
4835	NQO2
9475	ROCK2
5883	RAD9A
55905	RNF114
55508	SLC35E3
7535	ZAP70
347240	KIF24
140290	TCP10L
54998	AURKAIP1
3652	IPP
64420	SUSD1
7159	TP53BP2
261734	NPHP4
408263	FNDC9
5174	PDZK1
79714	CCDC51
79170	PRR15L
79774	GRTP1
1827	RCAN1
7041	TGFB1I1
90416	CCDC32
80212	CCDC92
153241	CEP120
80011	PSME3IP1
6835	SURF2
84289	ING5
29078	NDUFAF4
440275	EIF2AK4
23479	ISCU
91612	CHURC1
6217	RPS16
91050	CCDC149
10096	ACTR3
345222	MSANTD1
1212	CLTB
197370	NSMCE1
11320	MGAT4A
2947	GSTM3
643853	TMPPE
645644	FLJ42627
163882	CNST
115703	ARHGAP33
2199	FBLN2
10418	SPON1
5447	POR
642826	BMS1P2
105372843	NA
54965	PIGX
57216	VANGL2
442075	EMC3-AS1
84700	MYO18B
51234	EMC4
175	AGA
2180	ACSL1
57677	ZFP14
26960	NBEA
10385	BTN2A2
25821	MTO1
6167	RPL37
6209	RPS15
9617	MTRF1
23398	PPWD1
8722	CTSF
8502	PKP4
650669	GAS6-AS1
100130557	NFYC-AS1
55506	MACROH2A2
5663	PSEN1
220930	ZEB1-AS1
85451	UNK
8675	STX16
84000	TMPRSS13
7075	TIE1
1716	DGUOK
26155	NOC2L
121665	SPPL3
7627	ZNF75A
80021	TMEM62
54994	GID8
643677	CCDC168
55110	MAGOHB
79892	MCMBP
79627	OGFRL1
79571	GCC1
843	CASP10
4784	NFIX
83594	NUDT12
22997	IGSF9B
79879	CCDC134
137209	ZNF572
2521	FUS
5411	PNN
1759	DNM1
54938	SARS2
84812	PLCD4
79668	PARP8
7275	TUB
6850	SYK
121642	ALKBH2
8427	ZNF282
10007	GNPDA1
5148	PDE6G
55833	UBAP2
9754	STARD8
22872	SEC31A
285193	DUSP28
51634	RBMX2
22870	PPP6R1
5245	PHB
84987	COX14
55199	FAM86C1P
60626	RIC8A
25957	PNISR
101929302	RFX3-DT
81605	URM1
119392	SFR1
28985	MCTS1
79657	RPAP3
2077	ERF
51071	DERA
29	ABR
5569	PKIA
84306	PDCD2L
1269	CNR2
220074	LRTOMT
83989	FAM172A
51434	ANAPC7
23251	MINAR1
124989	EFCAB13
81566	CSRNP2
55330	BLOC1S4
83658	DYNLRB1
100126270	FMR1-AS1
2591	GALNT3
6188	RPS3
11280	SCN11A
117608	ZNF354B
93587	TRMT10A
100131655	ZNF236-DT
400221	FLJ22447
64425	POLR1E
253558	LCLAT1
84734	FAM167B
22881	ANKRD6
4799	NFX1
7773	ZNF230
79850	TLCD3A
79864	JHY
286	ANK1
55290	BRF2
124583	CANT1
3636	INPPL1
414224	AGAP12P
57343	ZNF304
9123	SLC16A3
56270	WDR45B
684	BST2
554	AVPR2
27289	RND1
27291	R3HCC1L
170958	ZNF525
9122	SLC16A4
170960	ZNF721
91445	RNF185
105377200	NA
154467	CCDC167
28661	TRAV22
9633	TESMIN
9849	ZNF518A
63926	ANKEF1
1020	CDK5
8566	PDXK
493812	HCG11
645528	FAM238A
23753	SDF2L1
23008	KLHDC10
4815	NINJ2
10652	YKT6
6801	STRN
10670	RRAGA
